Image,label,StdR,StdG,StdB,Correlation,Dissimilarity,Homogeneity,Energy,Contrast
ISIC_0011168,0,0.07394949267601979,0.10205597279510735,0.10894714257047848,0.9815481137860536,2.6995561254499583,0.31943106437814295,0.04396220788938603,14.636546757533045
ISIC_0011169,1,0.07921623330832449,0.15642546914595237,0.18845294590126443,0.9919044011130418,2.640937295319222,0.3518832368412849,0.03983891725288676,16.316380698564966
ISIC_0011170,0,0.0731290313778377,0.15043158881758475,0.1836552400458499,0.9842759563653707,3.4563660935126173,0.3259823632123283,0.038787350199474234,36.53697985043283
ISIC_0011171,0,0.09569930015811837,0.13527206673030798,0.14677805743148806,0.9946171706654577,2.2021136928222504,0.3936404416354619,0.05146036667780822,11.204489920188916
ISIC_0011173,0,0.057262587256897854,0.09164724417461015,0.10478636162912933,0.9602272271109712,3.274237079255301,0.2841270340249214,0.040902083259999195,23.513861827533912
ISIC_0011176,1,0.11323629419459208,0.1955745603300539,0.22712859772914257,0.9851168786832069,3.48861380018992,0.3267801107357898,0.04924345162115465,49.155509894880886
ISIC_0011177,0,0.05033488941320484,0.1293065202643749,0.17096134125366838,0.9714560028569523,4.506512462726592,0.25905207329939295,0.03740988651210657,48.02851187812992
ISIC_0011199,0,0.10043875407346559,0.1187894020223221,0.12767591046920784,0.9657241655001696,3.0919581004042063,0.3076415013590917,0.03598060691581207,32.31182769539512
ISIC_0011203,0,0.09232470401061076,0.1318753207153693,0.18388521039190506,0.9640001632124087,4.847145367175929,0.23881474666818742,0.024756844550493273,69.63532861502304
ISIC_0011204,0,0.08929011083002122,0.12075439592088497,0.12708960472534328,0.972033261477335,3.517064880042713,0.26485037136788175,0.03435460316342367,25.130335996996738
ISIC_0011205,0,0.12444665152371204,0.16335857943878498,0.17278984213688778,0.9937652196459212,2.9129067043375025,0.31003860053111604,0.05469999435307548,17.56636532506178
ISIC_0011207,0,0.17156436151039783,0.17084336767151478,0.1852801361961103,0.9884922895370742,3.1949002208039143,0.2925930200372286,0.027641019304007176,31.204742225182315
ISIC_0011208,0,0.10820631612058089,0.12434111067999465,0.1359130979427084,0.9650625481426729,2.5890144000123683,0.3693828281166023,0.04978349493129316,31.826655180902193
ISIC_0011210,1,0.1081450735717238,0.14355169344480528,0.15921745054340083,0.8753903262166653,6.728572927768763,0.24060645631143068,0.028551123445335596,196.32838412769044
ISIC_0011211,0,0.13301955661568152,0.21504202605694955,0.2589726842664748,0.9955615079851491,2.640585971501263,0.39196818953477863,0.054623911359937355,17.289593951897988
ISIC_0011212,0,0.09515849087372827,0.16707890181739796,0.20751403243108915,0.9913562663067458,2.8924482750077454,0.3853183153114344,0.048710174193698094,23.073034642405233
ISIC_0011213,0,0.11543671059489237,0.12877078342435425,0.129592942856982,0.9782693215076144,3.264175267449595,0.31388923791316864,0.046575003954459515,27.86546376000795
ISIC_0011214,0,0.17229858038106774,0.2528855916148896,0.27961360176371486,0.992513951967597,3.5950490048922648,0.2915414004627966,0.03836347850198902,30.370440061921716
ISIC_0011215,0,0.0756770452634469,0.10594254359063648,0.1221720740833371,0.9535007070511609,3.744551406121197,0.26003618439786985,0.03044932152645191,52.29923197121323
ISIC_0011217,0,0.08735433741900755,0.11648535552255641,0.136768675082464,0.9343509967789103,3.2178204978124576,0.35235481617338693,0.04209196010093286,72.49017716200444
ISIC_0011218,0,0.13631406256000148,0.14133281141303672,0.11829564933396985,0.8868164257201246,8.800662918913604,0.11925187482375699,0.019280158466047238,146.82454216586316
ISIC_0011219,0,0.09911942219318762,0.1416135995397119,0.16345516003924843,0.9540664100526295,3.4801708294671596,0.323084343519626,0.04146631562639698,79.11835631264331
ISIC_0011220,0,0.04311313056908702,0.05568239708683445,0.06309012463739307,0.9319285112119813,3.5300980869886436,0.25966764859016134,0.04510009588553083,24.136591262140946
ISIC_0011223,0,0.05507715123132299,0.0937567987746871,0.10913492331057065,0.9818013952658501,2.455094110076654,0.37520256361554954,0.050109331992329434,15.84354626181062
ISIC_0011224,0,0.08208896944974453,0.1105550859382417,0.14173221716326886,0.9250895213521779,3.2544512687337073,0.3412833840703841,0.043326567104074974,74.33128125870863
ISIC_0011225,0,0.14077111948423246,0.15645725280392372,0.16824572780668026,0.983858159011031,3.247890845166549,0.2791165437501252,0.03094646784603607,25.288460913508764
ISIC_0011227,0,0.09289583599126511,0.10625996622848392,0.12223727958164975,0.9720531992214458,2.5814815182216355,0.35872943675674673,0.03597610725902695,28.241344403632297
ISIC_0011229,0,0.08333586341861947,0.1585711173111469,0.1797397995879361,0.9848391912300064,4.374988329603656,0.23767840523298048,0.030985405470450377,40.08502521164786
ISIC_0011230,0,0.0622603959104973,0.11074849657776031,0.150666080554155,0.9805839213795748,2.8349941504382388,0.35970159730557144,0.04722065860915962,23.075386631255924
ISIC_0011292,0,0.07822477435481487,0.1257711940632611,0.1474581606909239,0.9779333634055669,4.26435126600461,0.24757044569459558,0.03758417350968798,38.32685831312894
ISIC_0011294,0,0.10069305471599757,0.15258580845860384,0.1698882085836135,0.9826909330904778,4.560929389074578,0.22353916410136299,0.02930529719054946,45.36950916826398
ISIC_0011296,0,0.048144484321525904,0.09701135049904354,0.11222621166571366,0.9803978841098141,2.218328160056086,0.3726377562297223,0.052475819218249474,9.692205818033786
ISIC_0011297,0,0.07056389812693901,0.11065823433761639,0.13505798885605055,0.9743315365363676,2.876856423422114,0.33524458918779226,0.04861132602553586,20.46965793439747
ISIC_0011298,0,0.1675205899561508,0.19381977865168892,0.19387390105876834,0.9879562831114855,3.8398075605496422,0.25237628891165614,0.028472839762623173,35.75456828690118
ISIC_0011300,0,0.2019034155914154,0.22011909408843572,0.21683420115274737,0.9184670734321927,12.561483149385165,0.18255063932759336,0.05655055792908418,478.0282012436246
ISIC_0011303,0,0.08702213779199677,0.12624339977305987,0.1471054611121682,0.9728763637021195,4.3189308148378895,0.21525594771820192,0.028314678845748717,34.27875924564737
ISIC_0011304,0,0.09523562288985742,0.13969560512082554,0.1518188181631363,0.9685673393286961,4.45020414665346,0.21517767631458312,0.03035592269675598,39.26619660255044
ISIC_0011305,1,0.08626154252908329,0.11009426212825014,0.12586817553280796,0.9776561478789026,4.06327944782156,0.23250105699962623,0.02578046448616365,30.67828949872647
ISIC_0011306,0,0.06740293696242537,0.11783978574030171,0.15252339350238095,0.9898128981049754,2.019474772014324,0.40892793962522545,0.06272234653106183,8.652671160726888
ISIC_0011310,0,0.05431507968110728,0.11474616710368858,0.14083032912397303,0.9793346409482027,2.9153317453814056,0.32459278574695066,0.04147777547403228,17.943198452577327
ISIC_0011315,1,0.058092775122713804,0.10016712200291375,0.11950503595269546,0.9602566065915841,3.471287952129147,0.284047402412359,0.03794550653825293,27.04319209221143
ISIC_0011317,0,0.08408877064987673,0.10709390871201271,0.11706871676060858,0.9478285347992567,3.8421556443064446,0.24944392445527486,0.03353059335099972,51.49926606672507
ISIC_0011321,0,0.13187712700716286,0.17287148390100643,0.19214691856426522,0.9776442963212746,3.4035981044044865,0.3057064405967302,0.03342125975526606,52.45075368766668
ISIC_0011322,0,0.1230373446682516,0.16555033254889137,0.1829403262140102,0.9731620171020496,3.808287233771366,0.26227932389283554,0.026151316792016797,57.947585309700855
ISIC_0011324,0,0.14893564268150541,0.16593482761629497,0.17318932592684216,0.985092600687263,3.168463496256875,0.2932500799678877,0.0320415609085572,30.334696173798136
ISIC_0011326,0,0.05139038518328793,0.09987860580220798,0.11478834000881909,0.9454094094164761,2.6444731336702363,0.376614736506469,0.056840480235276325,25.649187704501482
ISIC_0011327,0,0.1260790498624187,0.19521154478688385,0.20831524235765794,0.9551429694681212,7.327179406131697,0.28333647499548337,0.07642678261018926,188.4378196117646
ISIC_0011328,0,0.0648529829142112,0.11737791202438885,0.1427953314797567,0.9564473378211085,2.965980996465144,0.32637162218870985,0.041469659214040756,45.12775764734202
ISIC_0011330,0,0.09736220838769159,0.13835228312094516,0.1418724972327207,0.9852073766053558,3.2312355735946072,0.30631029097867135,0.04432098318065678,32.20190432142249
ISIC_0011333,0,0.13849503108869285,0.23849692741160913,0.27993431964926907,0.9942443730203325,3.445545548839059,0.3712362893775325,0.04690005583295228,33.94028269380814
ISIC_0011336,0,0.052090514118657776,0.11185802372720778,0.13739405010182973,0.9803475323091149,2.457584370681972,0.36494018663171646,0.05197326049836402,14.692482967505414
ISIC_0011338,0,0.08212793598330971,0.14513054202417489,0.17303715496235433,0.9763415260684769,4.262021338691501,0.2505921061283001,0.02543989534276448,41.58061714582386
ISIC_0011339,0,0.17322806585698544,0.2541244257791767,0.2729400510958843,0.99293238830755,4.092865743041685,0.3220275076263498,0.057515765067344744,52.01108072718542
ISIC_0011343,0,0.059912114747778536,0.10100741974705388,0.12409559832742094,0.9710912426547206,3.0888486803834136,0.3181970148444435,0.045935224149710505,22.865561679122386
ISIC_0011344,1,0.05419242143687609,0.07225735478844356,0.09841724248186952,0.8051109124208643,5.729832522629864,0.23681207344758276,0.03469328825907328,115.19664748113468
ISIC_0011345,0,0.11515587673592674,0.15999979415945276,0.172669461193974,0.9873017099271006,2.755453217151271,0.3572435500122885,0.04148657547856262,19.822040459289617
ISIC_0011347,0,0.06578405834821933,0.09244142923118938,0.12530932604783132,0.943915515663001,4.405618564225298,0.27438614713296666,0.03273149954665826,48.058135159529314
ISIC_0011348,1,0.07453117310496693,0.12537939505152154,0.13271829619659054,0.9749654205440845,3.681019451319065,0.25554522713419303,0.030482322162490662,27.358539377174658
ISIC_0011349,1,0.11118641862885555,0.15216236005174386,0.16858150384810527,0.959730266836585,5.449390383378191,0.22232411759344833,0.02319642615728461,91.4169529654328
ISIC_0011352,0,0.07280976384085526,0.15930875089094126,0.19836006465648415,0.9860620784513833,3.219466135921002,0.3452934514365925,0.04729901093307165,25.808610054890654
ISIC_0011353,0,0.07790661906374213,0.10671030871847331,0.10760234408547921,0.9695313811743463,3.7442161739844666,0.25891360843181865,0.03846817161585782,29.609392528037972
ISIC_0011358,0,0.07269425797825813,0.13104422941307478,0.16283565678615863,0.9684750353068414,3.73791613491558,0.29839886064560006,0.03305994143313712,57.57454423062367
ISIC_0011359,0,0.07744101315727978,0.12030641949355861,0.14641671630687655,0.9449381895436674,3.621083370080153,0.27867056650405947,0.036540714641730455,48.21257990630722
ISIC_0011361,0,0.10811739822487863,0.18497306917139916,0.20593615749092123,0.9441308329730015,8.117512879629608,0.21711564237418132,0.034195118613471735,204.76418229213726
ISIC_0011362,0,0.07199073524075011,0.10947370477417012,0.1374330950203505,0.9639809152152322,2.6338741918699538,0.3559398583148453,0.04221980231757858,27.661410177986394
ISIC_0011363,0,0.10900923035629531,0.21651649889574645,0.23965709588076484,0.9912491122046563,3.9132378069494647,0.3263590216250244,0.06553042262359046,42.06534149465187
ISIC_0011366,1,0.058760479928907206,0.10934824429286834,0.1531476476622273,0.950106237095937,3.975695905737692,0.26220429348026314,0.03218983433089235,58.85328924736424
ISIC_0011367,0,0.05777669049870165,0.056490744600128,0.06758797787941945,0.9714283032892167,2.188173763404804,0.3662348443611872,0.051013842641665016,9.311739247255876
ISIC_0011372,0,0.12106485324436053,0.143831588290122,0.15565293673351618,0.9094511414617766,5.218794818811007,0.2637911424849469,0.03362642414838924,158.58288784587728
ISIC_0011382,0,0.19400962407895905,0.24612899688411197,0.2526117974786377,0.9954450434041041,2.8865775943112117,0.37913893262892073,0.05651930320491839,22.744616782784412
ISIC_0011384,0,0.08937784289442641,0.1357672900303858,0.16681437338947372,0.9397927045625215,5.392679438628948,0.300359818178573,0.03756988286992114,118.81304792511347
ISIC_0011386,0,0.1327402010170463,0.16509771889355074,0.18661385927130458,0.9482319661279027,5.7137807003245,0.2629318067495837,0.02862404191102545,154.13320675741303
ISIC_0011387,1,0.08011789776145732,0.17351366637042293,0.2205087440969641,0.9934513601696375,2.267735187214709,0.38008774551488467,0.042557969157082626,10.54956888657961
ISIC_0011393,0,0.07441160634975252,0.09851715164988181,0.11569156844202919,0.9285066897822648,5.7998792966809285,0.18159314932529683,0.0280420424579857,71.95179145522357
ISIC_0011397,0,0.06581732792608269,0.11043337325604562,0.14184383838527068,0.9315567551528616,3.637607282363305,0.2867441340706911,0.04296918879875439,46.62544587647246
ISIC_0011398,0,0.10051682031870256,0.17148439477401925,0.19457764652118015,0.9741038893606314,4.443289145023215,0.2777815030778811,0.03806652268191484,60.83012445310814
ISIC_0011402,0,0.10737516455800884,0.16930357441148344,0.2205311789890059,0.9851240816736535,4.347785106886572,0.2621046922750151,0.02357882969170776,41.40638553370057
ISIC_0012089,0,0.050157789778979486,0.05644479870078496,0.06576319933016765,0.756677406376327,6.1974870314965465,0.1720626079915995,0.03855241038219751,87.47810880508204
ISIC_0012090,2,0.059766917663335334,0.06285435131840887,0.06019730399525841,0.7249526184776903,4.0544605781191665,0.2549467571707947,0.054580387145211524,50.55926267692372
ISIC_0012094,0,0.047231349010998486,0.07002118427155615,0.0650574806304087,0.8460262713608916,3.280406342555253,0.3394997177646124,0.06749112954726724,33.69726266812578
ISIC_0012097,0,0.07680964992533697,0.0910207690357282,0.09620110798955252,0.8820486962184941,3.2562327547450165,0.36833881494436643,0.0800039781289155,93.81696953739257
ISIC_0012102,0,0.07397942557609374,0.07689216949873912,0.085366370798893,0.7769961283483104,2.82686643751995,0.4138579937545566,0.09961457097187422,97.02440158695853
ISIC_0012103,2,0.0820750845399043,0.11434704275926563,0.1099659517983754,0.842102073681868,5.727576433017065,0.32862611608888725,0.06317772102138366,207.62450075390817
ISIC_0012105,0,0.08873825475608178,0.10511525096264551,0.11336996667737641,0.8747462971957096,5.4555074440970905,0.23089925742847428,0.04662954994575923,124.58101981938641
ISIC_0012107,0,0.09832144059836816,0.13847704668038702,0.15653942638038731,0.8927923282219427,6.584868985437052,0.2804440334570199,0.04680234469784193,231.81238363268494
ISIC_0012108,0,0.07606167639646119,0.09052057806908878,0.09590051215475735,0.853278556830657,5.686280129372728,0.22444499668020862,0.03639229615364649,139.287374893352
ISIC_0012116,0,0.10197000002326141,0.09429571764785481,0.08941499113748148,0.8838297052029829,6.3358724150971435,0.2025184951829348,0.02681961832698323,124.77122003491283
ISIC_0012117,2,0.08212448918833597,0.10618187002834188,0.13085714406456064,0.7254773416510967,5.939668763627588,0.3251056563038508,0.05414300049399613,260.0140695157067
ISIC_0012118,0,0.07387318324499591,0.10865447410169103,0.11244255316819426,0.9141546239783715,4.209470172082725,0.23637484306301304,0.043294589786675386,58.39208750265777
ISIC_0012135,0,0.057247148881077764,0.0862276358500589,0.08368322439540052,0.8867891873264419,4.358840338743191,0.2926549627613705,0.07085662150518965,68.35827248418632
ISIC_0012137,1,0.05784572757196936,0.08778683108225897,0.10366021537975745,0.9344467577040432,4.868387777827383,0.2192193094814108,0.04284201718030202,55.33594281900879
ISIC_0012141,0,0.043675440735130945,0.06703525134194141,0.07743125903575934,0.8802822559640755,3.6339268657553823,0.2808721475508796,0.05374283111268613,38.00343181472253
ISIC_0012148,0,0.05056541165703925,0.08454353404860676,0.09843555501984233,0.7526676864642488,7.095355105924416,0.24874859603106253,0.04429363425919984,189.75036503653925
ISIC_0012150,0,0.04871900441698754,0.07438777756705686,0.08405890883328353,0.8960231838077265,4.2639890348547365,0.26294182996123405,0.05806007902586193,58.71612241025029
ISIC_0012155,2,0.027336507173423015,0.06063510205076301,0.06224442526320703,0.8129087715365042,4.387371360811502,0.2585771895007225,0.0425210348361374,65.90505730793292
ISIC_0012156,0,0.0347450393329641,0.05459059349128196,0.0629519341802789,0.9022006964008258,2.676927069717919,0.3667564414204637,0.08943945754290103,25.541854215922122
ISIC_0012164,0,0.0306634750812508,0.050131499295979334,0.059238845640425926,0.8176552444194097,3.2108484907843806,0.3119370174556786,0.06939385231480277,31.255926115079752
ISIC_0012167,0,0.13469281018485638,0.14566979690253323,0.14888362578982303,0.7613544677477939,17.631025694982846,0.09526055321263086,0.01289359450880246,631.9071304416807
ISIC_0012170,2,0.031430358065527,0.07291030115430236,0.060208873386441944,0.8827868301257358,4.475041667803893,0.2642569402470359,0.035190005836233385,57.11723575260146
ISIC_0012172,2,0.039151598262120835,0.08089437950507843,0.07367866957394346,0.8896807116583669,4.555174716607061,0.2555805957996283,0.03401142663172212,60.12237550739485
ISIC_0012173,2,0.050692123097892984,0.07859563990109844,0.07101977562468101,0.8889539560882072,4.553638533350868,0.25368796317053366,0.04475617231619291,63.192935217810174
ISIC_0012175,0,0.03155800511747022,0.06490602795731606,0.08754751898919806,0.8930824382076101,2.677870262178168,0.3770838245529485,0.08422705498375943,33.287447294694644
ISIC_0012177,0,0.04270311429939262,0.06694940698257304,0.07988509757463971,0.8978122527247087,2.77557253169325,0.3776282168118716,0.08899695876681851,38.36297311787075
ISIC_0012179,0,0.1836770475898092,0.14294876602441242,0.14178354704361668,0.950965145620374,7.410151907266554,0.1697142817763847,0.018870741160710917,135.20682357305859
ISIC_0012182,0,0.03417677720321202,0.05214073336624951,0.06289322299892403,0.8710722973367869,3.407946987852778,0.2943588548006377,0.0706115221611983,39.15522854855515
ISIC_0012183,2,0.05366799994137268,0.09316466814645827,0.1064144262640183,0.7722848813374967,8.903525905048573,0.16160031472763975,0.024458981030879165,190.6124725476418
ISIC_0012187,0,0.11741091230576364,0.11848259754445807,0.1144943938345937,0.6638217923718042,12.614399217868982,0.18670760712875265,0.03054502203799623,530.2320261756487
ISIC_0012203,0,0.06662446208596903,0.08474881047732775,0.09407734308950547,0.6124525218494457,6.083771384655007,0.36474157676602503,0.06431280639449247,326.4195411675962
ISIC_0012205,0,0.04427444003534807,0.09689298499056977,0.11931702801787622,0.9514471696285447,2.8214412966492906,0.3919237505488116,0.07051953708329282,31.971131232171484
ISIC_0012208,1,0.041603212319084426,0.07949100710779702,0.09027325557292355,0.9294727678434193,3.247910213535971,0.2879115940716863,0.05894800595866176,25.037641315034893
ISIC_0012209,0,0.1949113515437366,0.15784248109354462,0.13552980734865047,0.952155725997751,6.377573120420473,0.24669651698011458,0.0209496149653108,162.30188454011162
ISIC_0012211,0,0.039329883814195284,0.08605805618371731,0.10028575520705808,0.974065665411775,2.192161807173461,0.38769330083389464,0.07307896087691168,11.85505271158972
ISIC_0012212,0,0.027967011257611925,0.06956688575457447,0.07765073891400852,0.9365221648334721,2.431859203669619,0.3766826178933515,0.060330673141469705,17.37048292818516
ISIC_0012213,0,0.03929299966795338,0.06591159912285562,0.05437650810821422,0.8538597642023823,4.517259910321191,0.2468500733082281,0.048475017969929104,52.63242266387482
ISIC_0012214,2,0.033119435253312644,0.05591926007565011,0.06970062705994658,0.7886341285729168,5.212891214130696,0.20865887154832508,0.0392407854704097,55.98780382979383
ISIC_0012217,2,0.04922020947534426,0.11167949148488197,0.14260053425168043,0.9191237944376247,4.18416882000449,0.2844704980600244,0.05299680618429732,59.77615416629641
ISIC_0012224,2,0.07579433949725844,0.09720446700697957,0.10807036842249172,0.7735519246575562,6.793005926945664,0.2177498453860176,0.03366913345236473,130.13892774283278
ISIC_0012227,2,0.04942649132964364,0.07396751665752216,0.07529729646857052,0.912770504966192,2.7178191736713426,0.37158504298405926,0.06225232362607228,39.32076329150483
ISIC_0012228,0,0.05274604428771188,0.05735776656340753,0.06196568085679627,0.8831434159521283,2.597371593321535,0.37169982889194786,0.08537515190997438,30.56059835379208
ISIC_0012230,0,0.047100894914045253,0.051331630713975146,0.05199008558829258,0.7989577120747784,2.6816947632956607,0.41188511861668897,0.09633098881674296,54.24119542653379
ISIC_0012232,0,0.061338737692283825,0.07136437103471485,0.0766396982870976,0.9240996898309397,2.5664191659868214,0.39541530156308186,0.09561198238729632,28.92121129109097
ISIC_0012233,0,0.04879195655350844,0.060925077332644975,0.06877656267988072,0.872073758689096,2.4392208897223235,0.4195897844767482,0.10443879039823173,35.21195733554481
ISIC_0012235,0,0.057103637616714546,0.0637947539734224,0.06956610999118347,0.8983530149458854,2.4560306818312614,0.40362587284902535,0.09265755616312933,31.780510972147944
ISIC_0012237,2,0.04443593477019946,0.05309290152528404,0.06289011493357247,0.8325251088014426,2.6209089649831006,0.3892922984540455,0.08621761947070401,49.10340153004355
ISIC_0012238,2,0.054674693031540766,0.05990956189157218,0.0633406463058335,0.7977741706691439,3.882083145110861,0.31624590893147614,0.057136303922051726,70.1549713509734
ISIC_0012245,2,0.09269875799789204,0.08007809150378871,0.052395200971797506,0.9382030260837808,3.342671386055306,0.31611056068201837,0.05989217077239713,40.05374213056233
ISIC_0012246,0,0.08312173580100268,0.11196613604594767,0.10227897600504994,0.9485648559640543,3.5099771565456916,0.35246402296343765,0.07237379423639152,62.423173196942585
ISIC_0012250,0,0.10403374049854285,0.14204727003501827,0.08881991877220954,0.862267429818126,7.030516201383152,0.2750908687321916,0.04941096572979617,233.04975018170114
ISIC_0012253,0,0.021758864566575196,0.03579813415658507,0.048498782150535116,0.8799057912115595,2.1059115629928677,0.4107170282110657,0.08604776776556997,12.90964251690601
ISIC_0012257,0,0.04812558364297713,0.0636994992042793,0.0793934220223884,0.6247293107510229,4.448346241988768,0.37806252499432796,0.09089008484825055,115.02842226295158
ISIC_0012259,0,0.03814506684545526,0.05940319616099482,0.07698094078718812,0.7458989867152366,3.650246590987484,0.37019548614080366,0.0881636884742022,59.79165579674029
ISIC_0012260,0,0.07947241110447852,0.07649109872000977,0.07726556370121469,0.9435173209894501,3.4097120679799,0.3114695231823393,0.059079639835089626,39.80297794402838
ISIC_0012261,0,0.06022834738380126,0.05384914788288481,0.05230027369102992,0.7706262623179873,3.6576212491346203,0.2981007250950256,0.07677835239426883,61.31458606091487
ISIC_0012263,0,0.07170051805328527,0.09789042360180704,0.09128483017777755,0.9124747287374905,3.0299952303987725,0.3175420230251975,0.06368280461893033,29.792668338286518
ISIC_0012268,0,0.08301995756856949,0.08266763718037348,0.07734041291414807,0.8237694066753415,5.631985764630156,0.2931903116953454,0.05786016361992317,136.2895055037609
ISIC_0012271,0,0.10834889216407666,0.12711639522164989,0.08832012279976556,0.8945411772314789,5.471844899354559,0.2861357095890925,0.06377137580643055,117.61669880215183
ISIC_0012274,0,0.05598279811806237,0.09167692446543334,0.10213420312056837,0.906818888487896,4.923148240247988,0.21190177878609878,0.03444742261463842,53.781905966051184
ISIC_0012278,0,0.05041613672199637,0.09183060058271608,0.09348757971945085,0.8642845046254329,6.5675215471428885,0.18346831690704618,0.027019777741872426,117.47417686898993
ISIC_0012281,0,0.02781722602806515,0.05202075748426225,0.06070566302690948,0.8692751917926642,2.9631043335234617,0.3451885317545402,0.08253593581852772,27.975207701636158
ISIC_0012282,2,0.04007323544989085,0.04113272217550159,0.04200211499276905,0.8035391980335862,2.403358434859838,0.43579970360912823,0.10619061526724739,35.60380184708314
ISIC_0012284,0,0.055157780990533076,0.12525527576123618,0.16623400056898094,0.9412283412790434,4.323610396922895,0.3829486190753214,0.07602931394637134,97.02308319125555
ISIC_0012285,0,0.26882550310802267,0.20243241625109662,0.20052860626201383,0.9519560638813063,7.437641997304967,0.24572753083157367,0.019145762660045404,284.4232359253478
ISIC_0012290,1,0.07239358304512104,0.11646268341072764,0.10622538293543914,0.953224872249532,3.2245885197772113,0.3233196302440235,0.03732858725852333,61.86474706301047
ISIC_0012291,2,0.04827223650840123,0.06746792398757955,0.0659472307174034,0.8542289556080034,4.146163590589639,0.27070024956185423,0.04261970301992504,58.6964073851712
ISIC_0012294,2,0.03782395107214919,0.0640569731845385,0.06879587329381552,0.8612865819475349,4.413624456159684,0.27399035599812976,0.041850881062397254,59.16885391590429
ISIC_0012298,1,0.04446143882992058,0.05647278626276612,0.06242251677451304,0.925709391927811,2.287490901579442,0.4112941162780484,0.07946082981361768,19.50359320283811
ISIC_0012299,2,0.024617691356193485,0.0709331096582672,0.07772513060288416,0.8757402757362517,3.9601675904833797,0.3154564380158367,0.053161574615892326,55.900941809968344
ISIC_0012303,0,0.04926305120460437,0.07103275688995533,0.07948624998492045,0.9459739467266854,2.8372601150019228,0.3237578210874278,0.07604686507811687,20.567379190749893
ISIC_0012309,0,0.048476408105234334,0.05455586049242292,0.058316715684641876,0.755846626303191,4.470476208730016,0.263882536645377,0.05652355565145625,80.58904065840616
ISIC_0012311,0,0.025504556264641712,0.05851748033025847,0.07051366616213109,0.9371623976307771,2.151604598710735,0.4143932766302453,0.0913305765826183,17.60815306461031
ISIC_0012318,0,0.05666683171123232,0.06693348638406092,0.08711072452285286,0.8485141208170447,4.2022566551782905,0.26144140516727316,0.052890052995033715,77.69724228981916
ISIC_0012320,0,0.0375002378899332,0.08117401244465781,0.11031871173417014,0.848620086404002,3.9318229132254174,0.37455315814025697,0.08328015982339337,84.9160877626383
ISIC_0012322,0,0.0763094602921364,0.08093728138777133,0.08793451671418036,0.8863388963445584,3.444875286553129,0.3233795463359386,0.07135220968864092,86.01796742810323
ISIC_0012324,0,0.08626225863579261,0.11910634085344514,0.12416134196555365,0.7310642743141728,10.67273423293609,0.16112877780924773,0.023889895702415537,365.1033396769569
ISIC_0012325,0,0.03549354314512526,0.05140404870436847,0.061358862696526725,0.8613257734220781,2.4397905172822787,0.36854727070237836,0.06716216753948692,20.450989339901184
ISIC_0012329,2,0.06580250688891215,0.09223010360224666,0.08754112966922643,0.8993715503113591,4.774838890177813,0.24598177204426386,0.03577061542222182,65.15431583378515
ISIC_0012332,0,0.07171946967185595,0.11092662125711668,0.1334510821894643,0.9456516041012476,2.44544498144228,0.4510449806218433,0.08987445489674155,50.792364930423005
ISIC_0012333,0,0.06596419878260272,0.07877708882495603,0.08527673964767536,0.8469449686483674,3.72159858666115,0.30645770366966385,0.06439517522122136,85.12159531895018
ISIC_0012334,0,0.032106753843212286,0.06745879478954789,0.08823183091058738,0.895429741767364,4.021113071239074,0.26367722821120304,0.05716201555776165,45.86024033745121
ISIC_0012338,0,0.032226424110196064,0.04971155647059884,0.06349866092936689,0.6645618176085417,4.386700784322553,0.29182523234657193,0.06431125052905656,78.67730860190929
ISIC_0012339,0,0.0795741555628765,0.13210934048770415,0.16049913020479503,0.7476452574274589,11.224451504835331,0.22348868443944803,0.030263581490920004,458.0598710861209
ISIC_0012342,2,0.0865905825505757,0.09156120769549178,0.08811787881875457,0.6758624332399974,8.414640364167001,0.2819769348194892,0.05120928567965919,290.4248353531567
ISIC_0012348,1,0.04739039351886838,0.07843370178631442,0.07478933732462507,0.9261324138050696,3.83133278799672,0.2836710041100605,0.04426832184056634,46.965167726937906
ISIC_0012351,0,0.0789571847574406,0.10876588137861737,0.12909428132844736,0.8434370189322726,6.40814105307919,0.1816400535675073,0.034446866513090674,122.1935723316813
ISIC_0012359,2,0.04439269121611084,0.06648947275721641,0.07840708507334299,0.8803703307920858,3.6831150280952087,0.2826974718050901,0.04490792909205301,38.79839897422663
ISIC_0012360,0,0.06983774493396602,0.11118524578967198,0.1276396019100344,0.9352253181101902,3.5913407139913103,0.30803782842649424,0.05090614788853283,45.15992063143003
ISIC_0012363,0,0.06272087411327483,0.06684571887494621,0.06966134908496675,0.8092594510030242,3.561869192631214,0.28356027157595565,0.06451337113774996,44.98073201843302
ISIC_0012374,0,0.04191845695654345,0.05491606724408644,0.06292662992354717,0.8209366402736205,2.7161760267435375,0.36957439641743867,0.07922833024861867,45.34838088062336
ISIC_0012376,0,0.0843048262050046,0.0900734437365542,0.09700727949338854,0.6348082063639218,5.491069722898159,0.3763843097459607,0.08525669877349892,316.4653149085918
ISIC_0012377,2,0.066490503985189,0.10406620673408552,0.1041999475951369,0.6536502721205872,12.729271917185155,0.13021700391601304,0.02084716674639384,400.1465609451694
ISIC_0012378,0,0.026115480796498447,0.04003511934173352,0.046455290450041216,0.8546149595766697,2.3476651037911758,0.4156938768246543,0.0941557920346957,24.648843652238515
ISIC_0012379,2,0.04736936683782341,0.0970585434665603,0.08129718446753224,0.9036704670605418,4.8600962753842065,0.2396284949185702,0.03157987777450494,68.62982651686636
